gid,pid,detail,off,def,type,qb,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,box,avt,pru,spru,blz,dblz,ttsk,pap,side,high,oop,shov,scre,qbp,qbhi,qbhu,htm,tay,dot,dotr,cov,cnb,crr,yac,yaco,mbt,drp,intw,back,defpr1,defpr2,defhi,defhu1,defhu2
5058,829371,(2:31) A.Jones right guard to GB 47 for 2 yards (D.Trevathan).,GB,CHI,RUSH,AJ-1143,,AJ-1143,3,GB 45,1,10,45,3,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5058,829372,(1:58) (Shotgun) A.Rodgers pass short right to D.Adams ran ob at CHI 43 for 10 yards (K.Fuller).,GB,CHI,PASS,AR-1300,DA-0212,,3,GB 47,2,8,47,3,10,1,1,1,0,1,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,0,0,0,3,0,0,0,0,1,,,,,
5058,829373,(1:23) (Shotgun) J.Williams left end to CHI 45 for -2 yards (E.Jackson).,GB,CHI,RUSH,JW-3650,,JW-3650,3,CHI 43,1,10,57,3,-2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5058,829375,(:19) (Shotgun) A.Rodgers pass incomplete short right [A.Hicks].,GB,CHI,PASS,AR-1300,,,3,MID 50,2,17,50,3,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,KM-0050,,AH-3050,KM-0050,
5058,829376,"(:12) (Shotgun) A.Rodgers pass incomplete deep left to J.Graham (P.Amukamara). Penalty on GB-B.Bulaga, Offensive Holding, declined.",GB,CHI,PASS,AR-1300,JG-2900,,3,MID 50,3,17,50,3,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,43,42,5,1,0,0,0,0,0,0,0,1,AH-3050,,,AH-3050,
5058,829378,(14:53) (Shotgun) M.Trubisky pass incomplete short left.,CHI,GB,PASS,MT-1800,,,4,CHI 13,1,10,13,1,,0,0,1,0,0,0,6,4,5,0,1,1,0,1,1,0,0,0,0,1,0,1,0,23,15,4,1,0,0,0,0,0,0,0,1,DS-0712,,,DS-0712,
5058,829379,"(14:48) (Shotgun) M.Trubisky pass short middle to A.Robinson pushed ob at CHI 27 for 14 yards (T.Williams). PENALTY on GB-T.Williams, Unnecessary Roughness, 15 yards, enforced at CHI 27.",CHI,GB,PASS,MT-1800,AR-1250,,4,CHI 13,2,10,13,1,14,1,1,1,0,1,0,7,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,1,0,0,9,7,1,0,0,1,,,,,
5058,829380,"(14:25) M.Trubisky pass short right to T.Gabriel to GB 43 for 15 yards (J.Alexander). Green Bay challenged the play for possible offensive pass interference, and the play was Upheld.",CHI,GB,PASS,MT-1800,TG-0025,,4,CHI 42,1,10,42,3,15,1,1,0,0,1,0,7,3,5,0,1,1,0,1,0,0,1,0,0,0,0,0,0,22,15,3,1,1,0,0,0,0,0,0,1,,,,,
5058,829384,(12:39) (Shotgun) M.Trubisky pass incomplete short right to T.Cohen.,CHI,GB,PASS,MT-1800,TC-1975,,4,CHI 27,1,40,27,2,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,4,3,0,0,0,0,0,0,1,0,1,PS-0550,,,PS-0550,
5058,829385,(12:33) (Shotgun) M.Trubisky pass incomplete deep middle to A.Robinson.,CHI,GB,PASS,MT-1800,AR-1250,,4,CHI 27,2,40,27,2,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,5,1,0,0,0,0,0,1,0,1,,,,,
5058,829386,(12:28) (Shotgun) M.Trubisky pass short right to T.Gabriel to CHI 36 for 9 yards (M.Adams).,CHI,GB,PASS,MT-1800,TG-0025,,4,CHI 27,3,40,27,2,9,0,0,1,0,1,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-3,1,0,0,0,12,2,0,0,0,1,,,,,
5058,829388,(11:48) A.Jones left tackle to GB 7 for 1 yard (H.Clinton-Dix).,GB,CHI,RUSH,AJ-1143,,AJ-1143,4,GB 6,1,10,6,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,,,,,
5058,829389,(11:07) A.Rodgers pass deep right to T.Davis to GB 35 for 28 yards (H.Clinton-Dix).,GB,CHI,PASS,AR-1300,TD-0737,,4,GB 7,2,9,7,1,28,1,1,0,0,1,0,7,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,17,3,0,0,0,11,5,0,0,0,2,,,,,
5058,829390,(10:23) A.Jones right tackle to GB 37 for 2 yards (K.Mack).,GB,CHI,RUSH,AJ-1143,,AJ-1143,4,GB 35,1,10,35,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5058,829392,(9:15) (Shotgun) A.Rodgers pass deep middle to R.Tonyan Jr. to CHI 40 for 28 yards (K.Fuller).,GB,CHI,PASS,AR-1300,RT-1250,,4,GB 32,2,13,32,2,28,1,1,1,0,1,0,7,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,20,4,0,0,0,8,1,0,0,0,1,,,,,
5058,829393,(8:31) (No Huddle) A.Rodgers pass incomplete short left to M.Lewis.,GB,CHI,PASS,AR-1300,ML-1500,,4,CHI 40,1,10,60,4,,0,0,0,1,0,0,7,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,18,13,3,1,0,0,0,0,0,1,0,1,,,,,
5058,829394,(8:22) A.Jones left tackle to CHI 34 for 6 yards (H.Clinton-Dix).,GB,CHI,RUSH,AJ-1143,,AJ-1143,4,CHI 40,2,10,60,4,6,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,,,,,
5058,829396,(7:32) (Shotgun) J.Williams right guard to CHI 29 for no gain (E.Goldman).,GB,CHI,RUSH,JW-3650,,JW-3650,4,CHI 29,1,10,71,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5058,829397,(6:49) J.Williams left tackle to CHI 31 for -2 yards (R.Smith).,GB,CHI,RUSH,JW-3650,,JW-3650,4,CHI 29,2,10,71,4,-2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5058,829398,"(6:05) (No Huddle, Shotgun) A.Rodgers scrambles left guard to CHI 21 for 10 yards (L.Floyd).",GB,CHI,RUSH,AR-1300,,AR-1300,4,CHI 31,3,12,69,4,10,0,0,1,1,0,0,5,4,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,KM-0050,,,,
5058,829401,(5:15) (Shotgun) M.Trubisky pass short middle to T.Cohen to CHI 31 for 6 yards (B.Martinez).,CHI,GB,PASS,MT-1800,TC-1975,,4,CHI 25,1,10,25,2,6,1,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,1,0,0,1,1,1,0,0,1,,,,,
5058,829402,"(4:58) (No Huddle, Shotgun) M.Trubisky pass short middle to A.Robinson to CHI 35 for 4 yards (D.Savage Jr.).",CHI,GB,PASS,MT-1800,AR-1250,,4,CHI 31,2,4,31,2,4,1,1,1,1,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,1,1,0,0,0,0,0,0,1,,,,,
5058,829403,"(4:33) (No Huddle, Shotgun) M.Trubisky pass short right to M.Davis pushed ob at CHI 40 for 5 yards (R.Greene).",CHI,GB,PASS,MT-1800,MD-0150,,4,CHI 35,1,10,35,2,5,1,0,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,5,1,0,0,0,1,,,,,
5058,829404,(4:26) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at CHI 49 for 9 yards (A.Amos).,CHI,GB,PASS,MT-1800,TC-1975,,4,CHI 40,2,5,40,2,9,1,1,1,0,1,0,7,2,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,-3,1,0,0,0,12,1,0,0,0,1,,,,,
5058,829405,(4:20) (Shotgun) M.Trubisky pass incomplete short right to T.Gabriel [Z.Smith].,CHI,GB,PASS,MT-1800,TG-0025,,4,CHI 49,1,10,49,3,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14,6,2,0,0,0,0,0,0,0,0,1,ZS-0075,,ZS-0075,ZS-0075,
5058,829406,"(4:16) (Shotgun) M.Trubisky pass deep right to T.Gabriel ran ob at GB 27 for 24 yards. Green Bay challenged the pass completion ruling, and the play was REVERSED. (Shotgun) M.Trubisky pass incomplete deep right to T.Gabriel.",CHI,GB,PASS,MT-1800,TG-0025,,4,CHI 49,2,10,49,3,,0,0,1,0,0,0,4,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,30,23,5,1,0,0,0,0,0,0,0,1,,,,,
5058,829407,(4:11) (Shotgun) M.Trubisky pass deep middle to A.Robinson to GB 30 for 21 yards (B.Martinez).,CHI,GB,PASS,MT-1800,AR-1250,,4,CHI 49,3,10,49,3,21,1,1,1,0,1,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,3,0,0,0,5,5,1,0,0,1,,,,,
5058,829408,(3:33) (Shotgun) M.Trubisky pass short right to M.Davis to GB 28 for 2 yards (J.Alexander).,CHI,GB,PASS,MT-1800,MD-0150,,4,GB 30,1,10,70,4,2,0,0,1,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,-4,5,0,0,0,6,2,0,0,0,1,ZS-0075,,,,
5058,829409,(3:03) (Shotgun) M.Trubisky pass short middle to T.Cohen to GB 21 for 7 yards (B.Martinez).,CHI,GB,PASS,MT-1800,TC-1975,,4,GB 28,2,8,72,4,7,1,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,7,3,1,1,0,0,0,0,0,0,1,DL-2325,,,,
5058,829410,"(2:44) (No Huddle, Shotgun) M.Trubisky pass short middle to T.Cohen to GB 16 for 5 yards (T.Williams).",CHI,GB,PASS,MT-1800,TC-1975,,4,GB 21,3,1,79,4,5,1,1,1,1,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,3,1,0,0,0,0,0,0,0,1,KF-0050,,,,
5058,829411,"(2:14) (No Huddle, Shotgun) M.Trubisky pass incomplete short right to M.Davis (R.Greene) [P.Smith].",CHI,GB,PASS,MT-1800,MD-0150,,4,GB 16,1,10,84,5,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,21,13,5,1,0,0,0,0,0,0,0,1,PS-0550,RG-0450,PS-0550,PS-0550,RG-0450
5058,829412,(2:08) (Shotgun) M.Trubisky pass incomplete short right to A.Shaheen (J.Alexander) [D.Savage Jr.].,CHI,GB,PASS,MT-1800,AS-0775,,4,GB 16,2,10,84,5,,0,0,1,0,0,0,6,5,5,0,2,2,0,0,0,0,0,0,0,1,1,1,0,13,6,4,1,1,0,0,0,0,0,0,1,WR-0350,ZS-0075,WR-0350,WR-0350,ZS-0075
5058,829413,(2:03) (Shotgun) M.Trubisky pass deep left intended for A.Robinson INTERCEPTED by A.Amos at GB -9. Touchback.,CHI,GB,PASS,MT-1800,AR-1250,,4,GB 16,3,10,84,5,,0,0,1,0,0,1,5,5,4,0,1,1,0,0,0,0,0,0,0,1,0,1,0,31,16,5,2,0,0,0,0,0,0,1,1,PS-0550,,,PS-0550,
5058,829414,(1:58) A.Jones left guard to GB 25 for 5 yards (K.Mack).,GB,CHI,RUSH,AJ-1143,,AJ-1143,4,GB 20,1,10,20,1,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5058,829415,(1:53) A.Rodgers pass incomplete short right to M.Valdes-Scantling.,GB,CHI,PASS,AR-1300,MV-0012,,4,GB 25,2,5,25,2,,0,0,0,0,0,0,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,1,1,0,0,0,0,0,0,0,1,,,,,
5058,829416,(1:50) A.Jones left tackle to GB 27 for 2 yards (A.Hicks).,GB,CHI,RUSH,AJ-1143,,AJ-1143,4,GB 25,3,5,25,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5058,829418,(1:33) (Shotgun) M.Trubisky pass short right to M.Davis to CHI 16 for 2 yards (R.Greene).,CHI,GB,PASS,MT-1800,MD-0150,,4,CHI 14,1,10,14,1,2,0,0,1,0,1,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0,0,0,0,1,,,,,
5058,829419,"(1:17) (No Huddle, Shotgun) M.Trubisky pass incomplete deep left to A.Miller.",CHI,GB,PASS,MT-1800,AM-1975,,4,CHI 16,2,8,16,1,,0,0,1,1,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,5,2,0,0,0,0,0,0,0,1,,,,,
5058,829420,(1:12) (Shotgun) M.Trubisky pass incomplete short middle to J.Wims [Z.Smith].,CHI,GB,PASS,MT-1800,JW-5475,,4,CHI 16,3,8,16,1,,0,0,1,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,18,12,5,2,0,0,0,0,0,0,0,1,ZS-0075,,ZS-0075,ZS-0075,
5058,829421,(1:09) (Shotgun) M.Trubisky sacked at CHI 5 for -11 yards (P.Smith).,CHI,GB,PASS,MT-1800,,,4,CHI 16,4,8,16,1,-11,0,0,1,0,0,0,6,5,4,0,0,0,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PS-0550,,PS-0550,,
5058,829422,(1:02) A.Rodgers kneels to CHI 6 for -1 yards.,GB,CHI,RUSH,AR-1300,,AR-1300,4,CHI 5,1,5,95,5,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
5058,829423,(:28) A.Rodgers kneels to CHI 7 for -1 yards.,GB,CHI,RUSH,AR-1300,,AR-1300,4,CHI 6,2,6,94,5,-1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,
5059,829425,(15:00) M.Ryan sacked at ATL 17 for -8 yards (A.Barr).,ATL,MIN,PASS,MR-2500,,,1,ATL 25,1,10,25,2,-8,0,0,0,0,0,0,7,2,7,0,3,0,2.2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,AB-0650,,AB-0650,,
5059,829426,(14:20) D.Freeman right tackle to ATL 21 for 4 yards (S.Stephen).,ATL,MIN,RUSH,DF-1875,,DF-1875,1,ATL 17,2,18,17,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,,,,,
5059,829427,(13:41) (Shotgun) M.Ryan scrambles left end to ATL 33 for 12 yards (A.Barr).,ATL,MIN,RUSH,MR-2500,,MR-2500,1,ATL 21,3,14,21,2,12,0,0,1,0,0,0,6,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5059,829430,(12:32) K.Cousins pass short left to D.Cook pushed ob at ATL 23 for 8 yards (V.Beasley).,MIN,ATL,PASS,KC-2350,DC-3550,,1,ATL 31,1,20,69,4,8,1,0,0,0,1,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,7,0,0,0,0,1,,,,,
5059,829431,"(11:57) K.Cousins pass short left to A.Thielen for 23 yards, TOUCHDOWN [G.Jarrett].",MIN,ATL,PASS,KC-2350,AT-0350,,1,ATL 23,2,12,77,4,23,1,1,0,0,1,0,8,5,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,19,12,3,1,0,0,11,10,1,0,0,1,GJ-0250,,GJ-0250,,
5059,829434,(11:44) D.Freeman left tackle to ATL 20 for 4 yards (X.Rhodes).,ATL,MIN,RUSH,DF-1875,,DF-1875,1,ATL 16,1,10,16,1,4,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5059,829435,"(11:04) D.Freeman right tackle to ATL 23 for 3 yards (L.Joseph, T.Waynes).",ATL,MIN,RUSH,DF-1875,,DF-1875,1,ATL 20,2,6,20,1,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5059,829437,(10:02) (Shotgun) M.Ryan pass short middle intended for J.Jones INTERCEPTED by A.Harris at ATL 41. A.Harris to ATL 41 for no gain (J.Jones).,ATL,MIN,PASS,MR-2500,JJ-4700,,1,ATL 28,1,10,28,2,,0,0,1,0,0,1,7,3,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,20,10,2,2,0,0,0,0,0,0,1,1,DH-4650,,,DH-4650,
5059,829438,(9:55) K.Cousins pass short left to D.Cook to ATL 40 for 1 yard (D.Jones).,MIN,ATL,PASS,KC-2350,DC-3550,,1,ATL 41,1,10,59,3,1,0,0,0,0,1,0,7,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,1,,,,,
5059,829439,(9:17) D.Cook right end to ATL 19 for 21 yards (D.Jones).,MIN,ATL,RUSH,DC-3550,,DC-3550,1,ATL 40,2,9,60,4,21,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,2,,,,,
5059,829440,"(8:31) K.Cousins sacked at ATL 28 for -9 yards (K.Neal). FUMBLES (K.Neal) [K.Neal], ball out of bounds at ATL 23. Minnesota challenged the fumble ruling, and the play was REVERSED. K.Cousins pass incomplete short right [K.Neal].",MIN,ATL,PASS,KC-2350,,,1,ATL 19,1,10,81,5,,0,0,0,0,0,0,8,4,6,0,2,1,0,1,0,0,0,0,0,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,2,KN-0125,,KN-0125,KN-0125,
5059,829441,"(8:28) D.Cook left end for 19 yards, TOUCHDOWN.",MIN,ATL,RUSH,DC-3550,,DC-3550,1,ATL 19,2,10,81,5,19,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5059,829444,"(8:22) D.Freeman left end to ATL 27 for 2 yards (E.Kendricks, J.Kearse).",ATL,MIN,RUSH,DF-1875,,DF-1875,1,ATL 25,1,10,25,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,,,,,
5059,829445,(7:49) M.Ryan pass short middle to J.Hardy to ATL 30 for 3 yards (E.Kendricks).,ATL,MIN,PASS,MR-2500,JH-1350,,1,ATL 27,2,8,27,2,3,0,0,0,0,1,0,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,3,0,0,0,0,1,,,,,
5059,829447,(6:48) M.Ryan pass incomplete short left [A.Barr].,ATL,MIN,PASS,MR-2500,,,1,ATL 35,1,10,35,2,,0,0,0,0,0,0,6,3,4,0,0,0,0,1,0,0,1,0,0,1,1,1,0,24,0,0,0,0,0,0,0,0,0,0,1,AB-0650,,AB-0650,AB-0650,
5059,829448,(6:41) (Shotgun) M.Ryan pass short left to J.Hardy to ATL 40 for 5 yards (T.Waynes).,ATL,MIN,PASS,MR-2500,JH-1350,,1,ATL 35,2,10,35,2,5,0,0,1,0,1,0,6,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,5,2,1,1,0,0,0,0,0,0,1,,,,,
5059,829449,(6:01) (Shotgun) M.Ryan pass short left to J.Jones to ATL 46 for 6 yards (A.Harris) [E.Griffen].,ATL,MIN,PASS,MR-2500,JJ-4700,,1,ATL 40,3,5,40,2,6,1,1,1,0,1,0,7,4,6,0,2,1,0,0,0,0,0,0,0,1,1,0,0,12,4,1,0,0,0,2,0,0,0,0,1,HS-0130,EG-0900,EG-0900,,
5059,829450,(5:19) D.Freeman left end pushed ob at ATL 45 for -1 yards (X.Rhodes).,ATL,MIN,RUSH,DF-1875,,DF-1875,1,ATL 46,1,10,46,3,-1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,
5059,829451,(4:43) (Shotgun) M.Ryan pass short left to J.Hardy to MIN 32 for 23 yards (X.Rhodes; A.Harris).,ATL,MIN,PASS,MR-2500,JH-1350,,1,ATL 45,2,11,45,3,23,1,1,1,0,1,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,8,1,0,0,0,15,0,0,0,0,1,DH-4650,,,,
5059,829452,(3:58) R.Gage right end to MIN 33 for -1 yards (D.Hunter).,ATL,MIN,RUSH,RG-0025,,RG-0025,1,MIN 32,1,10,68,4,-1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,,,,,
5059,829453,"(3:16) (Shotgun) M.Ryan pass short left to J.Jones to MIN 29 for 4 yards (M.Alexander). PENALTY on ATL-C.Lindstrom, Illegal Block Above the Waist, 10 yards, enforced at MIN 31.",ATL,MIN,PASS,MR-2500,JJ-4700,,1,MIN 33,2,11,67,4,2,0,0,1,0,1,0,6,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,1,,,,,
5059,829454,(2:53) (Shotgun) M.Ryan pass incomplete deep right to J.Jones.,ATL,MIN,PASS,MR-2500,JJ-4700,,1,MIN 41,2,19,59,3,,0,0,1,0,0,0,6,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,36,5,1,0,0,0,0,0,0,0,1,DH-4650,,,DH-4650,
5059,829455,(2:45) (Shotgun) M.Ryan pass incomplete deep left to R.Gage (H.Smith).,ATL,MIN,PASS,MR-2500,RG-0025,,1,MIN 41,3,19,59,3,,0,0,1,0,0,0,4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,23,4,1,0,0,0,0,0,0,0,1,,,,,
5059,829457,(2:31) A.Mattison up the middle to MIN 11 for 3 yards (V.Beasley).,MIN,ATL,RUSH,AM-0825,,AM-0825,1,MIN 8,1,10,8,1,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5059,829458,(1:56) K.Cousins pass short right to S.Diggs to MIN 17 for 6 yards (T.McKinley).,MIN,ATL,PASS,KC-2350,SD-0537,,1,MIN 11,2,7,11,1,6,1,0,0,0,1,0,7,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,5,2,0,0,0,1,1,0,0,0,2,TD-0850,,,,
5059,829459,(1:15) (Shotgun) D.Cook left guard to MIN 19 for 2 yards (T.Davison).,MIN,ATL,RUSH,DC-3550,,DC-3550,1,MIN 17,3,1,17,1,2,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,,,,
5059,829460,(:31) A.Mattison right end to MIN 42 for 23 yards (D.Campbell).,MIN,ATL,RUSH,AM-0825,,AM-0825,1,MIN 19,1,10,19,1,23,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,2,,,,,
5059,829462,(14:31) A.Mattison left guard to MIN 28 for -4 yards (G.Jarrett).,MIN,ATL,RUSH,AM-0825,,AM-0825,2,MIN 32,1,20,32,2,-4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,,
5059,829463,"(13:52) K.Cousins FUMBLES (Aborted) at MIN 27, and recovers at MIN 26.",MIN,ATL,RUSH,KC-2350,,KC-2350,2,MIN 28,2,24,28,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5059,829464,(13:14) (Shotgun) A.Abdullah left guard to MIN 32 for 6 yards (D.Kazee).,MIN,ATL,RUSH,AA-0025,,AA-0025,2,MIN 26,3,26,26,2,6,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5059,829466,(12:22) M.Ryan pass short middle to M.Sanu to ATL 42 for 14 yards (H.Smith).,ATL,MIN,PASS,MR-2500,MS-0150,,2,ATL 28,1,10,28,2,14,1,1,0,0,1,0,7,2,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,3,2,0,0,0,2,,,,,
5059,829467,(11:52) (No Huddle) M.Ryan pass deep left to C.Ridley ran ob at MIN 38 for 20 yards (H.Smith).,ATL,MIN,PASS,MR-2500,CR-0862,,2,ATL 42,1,10,42,3,20,1,1,0,1,1,0,6,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,18,2,0,0,0,2,0,0,0,0,1,,,,,
5059,829468,(11:26) M.Ryan scrambles right end to MIN 26 for 12 yards (E.Kendricks).,ATL,MIN,RUSH,MR-2500,,MR-2500,2,MIN 38,1,10,62,4,12,1,1,0,0,0,0,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5059,829470,"(10:26) D.Freeman left tackle to MIN 21 for no gain (T.Waynes). FUMBLES (T.Waynes), RECOVERED by MIN-A.Harris at MIN 21. A.Harris to MIN 21 for no gain (D.Freeman).",ATL,MIN,RUSH,DF-1875,,DF-1875,2,MIN 21,1,5,79,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
5059,829471,(10:21) D.Cook left tackle to MIN 22 for 1 yard (A.Bailey).,MIN,ATL,RUSH,DC-3550,,DC-3550,2,MIN 21,1,10,21,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
5059,829472,(9:43) D.Cook up the middle to MIN 22 for no gain (G.Jarrett).,MIN,ATL,RUSH,DC-3550,,DC-3550,2,MIN 22,2,9,22,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,,
